,target,face_height,chin_width,chin_height,right_Eyebrow_width,right_Eyebrow_height,left_Eyebrow_width,left_Eyebrow_height,nose_width,nose_height,right_Eye_width,right_Eye_height,left_Eye_width,left_Eye_height,mouse_width,mouse_height
57,6,1.1875,1.1875,0.8571428571428571,0.36607142857142855,0.044642857142857144,0.4107142857142857,0.026785714285714284,0.24107142857142858,0.4017857142857143,0.1875,0.03571428571428571,0.1875,0.03571428571428571,0.39285714285714285,0.08928571428571429
58,6,1.0692307692307692,1.0692307692307692,0.8461538461538461,0.36153846153846153,0.09230769230769231,0.4,0.023076923076923078,0.23076923076923078,0.4,0.17692307692307693,0.038461538461538464,0.19230769230769232,0.046153846153846156,0.34615384615384615,0.15384615384615385
59,6,0.9637681159420289,0.9637681159420289,0.8623188405797102,0.35507246376811596,0.09420289855072464,0.38405797101449274,0.028985507246376812,0.2318840579710145,0.37681159420289856,0.15942028985507245,0.028985507246376812,0.17391304347826086,0.036231884057971016,0.3115942028985507,0.09420289855072464
60,7,0.9823008849557522,0.9823008849557522,0.7699115044247787,0.3185840707964602,0.07964601769911504,0.3274336283185841,0.02654867256637168,0.18584070796460178,0.336283185840708,0.18584070796460178,0.07079646017699115,0.17699115044247787,0.07079646017699115,0.37168141592920356,0.1415929203539823
61,7,0.957983193277311,0.957983193277311,0.7815126050420168,0.31932773109243695,0.1092436974789916,0.3277310924369748,0.03361344537815126,0.19327731092436976,0.31092436974789917,0.18487394957983194,0.058823529411764705,0.18487394957983194,0.058823529411764705,0.3277310924369748,0.18487394957983194
62,7,0.9895833333333334,0.9895833333333334,0.8020833333333334,0.3229166666666667,0.09375,0.34375,0.03125,0.1875,0.3229166666666667,0.1875,0.08333333333333333,0.1875,0.07291666666666667,0.3125,0.1875
63,7,0.936,0.936,0.744,0.312,0.12,0.304,0.04,0.192,0.312,0.184,0.056,0.176,0.056,0.312,0.176
64,7,0.9821428571428571,0.9821428571428571,0.7767857142857143,0.3125,0.10714285714285714,0.33035714285714285,0.03571428571428571,0.19642857142857142,0.32142857142857145,0.16964285714285715,0.0625,0.16964285714285715,0.0625,0.36607142857142855,0.15178571428571427
65,7,0.9741379310344828,0.9741379310344828,0.7758620689655172,0.3103448275862069,0.10344827586206896,0.31896551724137934,0.034482758620689655,0.1896551724137931,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.1810344827586207,0.0603448275862069,0.3448275862068966,0.16379310344827586
66,7,0.9741379310344828,0.9741379310344828,0.7931034482758621,0.31896551724137934,0.08620689655172414,0.33620689655172414,0.034482758620689655,0.1896551724137931,0.3275862068965517,0.1810344827586207,0.07758620689655173,0.1724137931034483,0.0603448275862069,0.35344827586206895,0.16379310344827586
67,7,0.9719626168224299,0.9719626168224299,0.7570093457943925,0.3364485981308411,0.102803738317757,0.308411214953271,0.037383177570093455,0.19626168224299065,0.29906542056074764,0.18691588785046728,0.06542056074766354,0.18691588785046728,0.06542056074766354,0.35514018691588783,0.1588785046728972
68,7,1.0,1.0,0.7870370370370371,0.3148148148148148,0.09259259259259259,0.32407407407407407,0.037037037037037035,0.2037037037037037,0.3055555555555556,0.18518518518518517,0.06481481481481481,0.18518518518518517,0.06481481481481481,0.3425925925925926,0.1574074074074074
69,7,1.01,1.01,0.81,0.37,0.1,0.32,0.04,0.21,0.35,0.2,0.07,0.19,0.06,0.37,0.13
70,8,1.0,1.0,0.8688524590163934,0.36885245901639346,0.04918032786885246,0.28688524590163933,0.03278688524590164,0.20491803278688525,0.3442622950819672,0.19672131147540983,0.04918032786885246,0.18032786885245902,0.04918032786885246,0.38524590163934425,0.14754098360655737
71,8,1.0483870967741935,1.0483870967741935,0.8306451612903226,0.3467741935483871,0.07258064516129033,0.3467741935483871,0.04838709677419355,0.20967741935483872,0.3467741935483871,0.18548387096774194,0.03225806451612903,0.18548387096774194,0.03225806451612903,0.4435483870967742,0.1693548387096774
72,8,1.015625,1.015625,0.8984375,0.34375,0.046875,0.3125,0.0546875,0.1953125,0.3515625,0.1953125,0.0546875,0.1875,0.0546875,0.375,0.15625
73,8,1.015748031496063,1.015748031496063,0.8582677165354331,0.3543307086614173,0.06299212598425197,0.3228346456692913,0.03937007874015748,0.2047244094488189,0.3464566929133858,0.2047244094488189,0.05511811023622047,0.1889763779527559,0.047244094488188976,0.3858267716535433,0.15748031496062992
74,8,0.9847328244274809,0.9847328244274809,0.816793893129771,0.3511450381679389,0.061068702290076333,0.3282442748091603,0.03816793893129771,0.1984732824427481,0.3282442748091603,0.19083969465648856,0.061068702290076333,0.19083969465648856,0.061068702290076333,0.35877862595419846,0.19083969465648856
75,8,1.0075187969924813,1.0075187969924813,0.8195488721804511,0.3458646616541353,0.06766917293233082,0.3233082706766917,0.03759398496240601,0.18796992481203006,0.3233082706766917,0.18045112781954886,0.05263157894736842,0.18796992481203006,0.05263157894736842,0.37593984962406013,0.17293233082706766
76,8,1.0078125,1.0078125,0.84375,0.3671875,0.0625,0.3203125,0.0390625,0.21875,0.34375,0.203125,0.0546875,0.1953125,0.0546875,0.390625,0.140625
77,8,1.0692307692307692,1.0692307692307692,0.9230769230769231,0.3769230769230769,0.046153846153846156,0.27692307692307694,0.09230769230769231,0.2076923076923077,0.38461538461538464,0.2076923076923077,0.05384615384615385,0.18461538461538463,0.046153846153846156,0.38461538461538464,0.13846153846153847
78,8,1.0307692307692307,1.0307692307692307,0.8461538461538461,0.36923076923076925,0.06153846153846154,0.3230769230769231,0.046153846153846156,0.2,0.35384615384615387,0.19230769230769232,0.046153846153846156,0.19230769230769232,0.046153846153846156,0.3769230769230769,0.13846153846153847
79,8,1.0384615384615385,1.0384615384615385,0.8615384615384616,0.35384615384615387,0.06153846153846154,0.33076923076923076,0.046153846153846156,0.2076923076923077,0.35384615384615387,0.19230769230769232,0.046153846153846156,0.19230769230769232,0.046153846153846156,0.38461538461538464,0.14615384615384616
80,9,1.0,1.0,0.8247422680412371,0.35051546391752575,0.09278350515463918,0.3402061855670103,0.041237113402061855,0.20618556701030927,0.35051546391752575,0.1958762886597938,0.061855670103092786,0.1958762886597938,0.07216494845360824,0.38144329896907214,0.20618556701030927
81,9,1.00990099009901,1.00990099009901,0.8316831683168316,0.33663366336633666,0.0891089108910891,0.31683168316831684,0.0594059405940594,0.19801980198019803,0.3564356435643564,0.19801980198019803,0.0594059405940594,0.19801980198019803,0.06930693069306931,0.3465346534653465,0.18811881188118812
82,9,0.9801980198019802,0.9801980198019802,0.7920792079207921,0.33663366336633666,0.09900990099009901,0.32673267326732675,0.039603960396039604,0.19801980198019803,0.33663366336633666,0.18811881188118812,0.0594059405940594,0.18811881188118812,0.06930693069306931,0.3564356435643564,0.2079207920792079
83,9,0.99,0.99,0.81,0.32,0.09,0.33,0.04,0.2,0.33,0.19,0.06,0.19,0.07,0.37,0.21
84,9,1.0101010101010102,1.0101010101010102,0.8181818181818182,0.3434343434343434,0.08080808080808081,0.3333333333333333,0.050505050505050504,0.20202020202020202,0.3434343434343434,0.1919191919191919,0.06060606060606061,0.1919191919191919,0.06060606060606061,0.35353535353535354,0.21212121212121213
85,9,1.03125,1.03125,0.8125,0.3333333333333333,0.09375,0.34375,0.052083333333333336,0.20833333333333334,0.3541666666666667,0.19791666666666666,0.052083333333333336,0.20833333333333334,0.0625,0.3645833333333333,0.16666666666666666
86,9,0.9897959183673469,0.9897959183673469,0.7959183673469388,0.3163265306122449,0.09183673469387756,0.32653061224489793,0.05102040816326531,0.19387755102040816,0.32653061224489793,0.1836734693877551,0.05102040816326531,0.1836734693877551,0.061224489795918366,0.35714285714285715,0.20408163265306123
87,9,1.0315789473684212,1.0315789473684212,0.8210526315789474,0.3368421052631579,0.07368421052631578,0.3368421052631579,0.05263157894736842,0.2,0.35789473684210527,0.2,0.07368421052631578,0.2,0.07368421052631578,0.3684210526315789,0.15789473684210525
88,9,1.0421052631578946,1.0421052631578946,0.8315789473684211,0.3473684210526316,0.08421052631578947,0.3368421052631579,0.05263157894736842,0.21052631578947367,0.35789473684210527,0.2,0.07368421052631578,0.2,0.07368421052631578,0.35789473684210527,0.17894736842105263
89,9,1.0104166666666667,1.0104166666666667,0.8125,0.3333333333333333,0.08333333333333333,0.3020833333333333,0.03125,0.20833333333333334,0.34375,0.1875,0.052083333333333336,0.1875,0.0625,0.3854166666666667,0.15625
90,10,0.9818181818181818,0.9818181818181818,0.7727272727272727,0.36363636363636365,0.09090909090909091,0.33636363636363636,0.03636363636363636,0.18181818181818182,0.36363636363636365,0.19090909090909092,0.06363636363636363,0.19090909090909092,0.07272727272727272,0.35454545454545455,0.13636363636363635
91,10,0.9826086956521739,0.9826086956521739,0.8173913043478261,0.3652173913043478,0.0782608695652174,0.33043478260869563,0.034782608695652174,0.16521739130434782,0.3565217391304348,0.19130434782608696,0.06956521739130435,0.1826086956521739,0.06086956521739131,0.28695652173913044,0.17391304347826086
92,10,0.9741379310344828,0.9741379310344828,0.8275862068965517,0.3620689655172414,0.09482758620689655,0.33620689655172414,0.034482758620689655,0.1810344827586207,0.3793103448275862,0.1896551724137931,0.06896551724137931,0.1896551724137931,0.06896551724137931,0.2672413793103448,0.13793103448275862
93,10,0.9495798319327731,0.9495798319327731,0.8067226890756303,0.35294117647058826,0.09243697478991597,0.3277310924369748,0.04201680672268908,0.15966386554621848,0.36134453781512604,0.16806722689075632,0.05042016806722689,0.16806722689075632,0.05042016806722689,0.2689075630252101,0.18487394957983194
94,10,0.9565217391304348,0.9565217391304348,0.8,0.3565217391304348,0.08695652173913043,0.3130434782608696,0.034782608695652174,0.1565217391304348,0.3565217391304348,0.1826086956521739,0.06956521739130435,0.1826086956521739,0.06956521739130435,0.26956521739130435,0.1826086956521739
95,10,0.9655172413793104,0.9655172413793104,0.8189655172413793,0.3448275862068966,0.08620689655172414,0.31896551724137934,0.034482758620689655,0.16379310344827586,0.35344827586206895,0.1724137931034483,0.06896551724137931,0.1724137931034483,0.0603448275862069,0.28448275862068967,0.1724137931034483
96,10,0.9553571428571429,0.9553571428571429,0.8035714285714286,0.35714285714285715,0.08035714285714286,0.3125,0.03571428571428571,0.16071428571428573,0.3482142857142857,0.16964285714285715,0.0625,0.16964285714285715,0.07142857142857142,0.25892857142857145,0.19642857142857142
