target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38572,-45.774,-2402.5,2486.8,-474.02,-1794.4,-1527.8,-581.42,215.93,438.35,-558.57,426.74,-307.72,-733.83,-774.75,-864.58,2322.2,-1533.1,-294.06,213.27,288.51,-188.12,-207.42,348.52,-347.39,-284.24,269.35,-141.73,38.98,-21.578,-8119.1,-1955.9,-3072.2,253.22,-832.53,1292.3,-95.082,434.5,17.875,-441.16,346.8,159.57,235.39,546.24,266.8,-1506,2418.9,-585.66,-239.84,135.81,-14.441,71.651,-84.402,438.09,-92.466,-173.28,61.642,-215.48,-317.25,-13.625,-1137.2,1746.7,1139.5,-1737.4,925.17,1109.4,1454,-47.475,1151.8,-143.78,2.1404,-26.909,12.202,-56.412,705.96,-194.5,1639.5,-248.85,-530.97,582.92,-46.284,-399.35,-0.78682,72.401,-247.84,-316.56,154.73,28.991,-244.09,36.13,958.01,815.69,1835.2,308.58,1674.4,-449.06,-192.14,173.21,-363.47,735.5,-298.1,115.68,-247.81,64.816,-110.1,-229.71,1262.9,34.873,-896.23,157.08,-243.2,-554.3,74.791,-28.332,-149.12,-143.88,-7.3006,111.19,-86.372,73.731,2454.1,801.01,219.81,-453.38,-312.84,286.3,-745.64,427.7,-456.4,-452.54,-416.69,-72.755,693.52,-463.22,-79.755,-32.515,577.12,-355.14,-1092.4,350.03,-157.18,-508.57,-13.761,-88.074,-15.299,74.239,71.996,62.643,-251.82,96.24,659.96,954.44,179.99,-826.22,-108.26,-445.79,-412.25,-127.74,-194.68,-168.99,-148.23,191.02,-208.07,-194.67,-93.063,-236.17,-0.32337,-134.28,-902.5,212.99,258.67,-357.42,183.51,27.576,168.69,103.8,161.02,171.16,62.071,120.14,955.11,523.54,-919.3,-343.34,230.51,-377.53,-470.38,77.352,-341.54,69.155,293.69,7.5651,13.402,-262.71,138.83,-397.62,-353.63,18.691,-327.64,151.09,377.33,-135.58,337.42,266.79,-58.197,294.75,-1.8775,226.74,232.55,-131.63,147.7,634.59,-557.15,-461.89,-381.96,236.4,-202.47,-8.2586,72.497,177.92,125.73,-304.11,138.04,60.371,81.625
0,44169,1308.9,-1477.6,2715.1,1067.1,-2875.4,-2424.1,-284.94,883.63,736.17,-621.44,149.99,-256.41,-456.48,-406.48,1313.2,-424.86,-163.03,-407.07,54.852,-247.54,361.51,-398.1,-52.725,-145.93,197.75,-125.87,212.64,-150.2,159.82,-2087.2,-3193.1,-1230.2,-11.733,-696.59,1533.8,1060.4,307.57,-797.52,-354.35,308.17,-151.51,182.5,408.92,-52.642,-1294.1,419.35,-66.718,86.707,83.377,-349.38,-152.7,-204.82,161.43,44.384,-19.613,-135.92,-103.13,-18.001,-59.811,678.69,-556.2,-37.596,-2933.4,552.52,1293.3,1041.4,-124.07,-44.242,-164.31,157.79,388.22,-553.13,468.21,655.8,-309.74,-146.89,-324.75,-98.978,-246.82,258.59,-210.76,36.131,-115.75,-186.36,-235.29,-62.491,-122.57,115.13,-117.59,986.32,1274.5,1139.9,2649.2,-191.73,-424.84,-69.304,686.85,124.62,562.71,-139.31,-318.37,573.22,-316.92,-90.337,-273.99,85.94,500.65,256.64,26.369,365.88,-35.178,154.95,123.33,90.75,-74.148,225.72,-104.51,205.32,-128.68,2155.8,2153.5,358.48,-396.61,47.797,-71.153,302.35,-715.97,481.57,-1123.8,629.24,99.831,26.189,-107.1,-289.25,432.45,-146.1,-59.881,-0.91401,-156.76,334.59,-116.78,157.81,-322.48,25.804,9.2075,183.32,-38.079,20.974,-107.25,1850.3,1514.2,1180.9,-569.86,68.569,-491.72,-353.57,-244.78,31.932,362.15,-388.19,-367.1,-102.75,-158,-25.33,-100.86,7.1215,35.198,80.53,-62.828,-21.556,-127.47,231.61,64.208,62.319,8.2003,95.556,0.43145,-32.2,184.83,868.64,1308.4,-254.63,-900.62,-480.08,-116.4,-470.74,119.03,-483.46,204.68,-367.25,78.136,80.759,-211.09,-21.053,-78.57,-55.914,29.595,118.82,-22.005,-253.76,174.75,89.461,63.032,61.964,138.81,-39.181,168.75,-111.85,29.64,-41.268,210.59,-283.97,-772.84,-736.62,296.25,-302.78,-19.659,-83.53,-149.44,1.8622,132.83,-131.01,71.81,90.145
0,37983,3945.6,-4759.7,4886.7,799.35,533.45,-8.0552,-1397.9,-287.42,-437.2,-176.95,270.33,-135.03,362.2,269.77,-2828.9,-303.16,-1104.8,-189.05,-455.07,173.54,844.66,-99.524,621.73,-267.38,6.7043,-53.306,-726.18,220.67,-392.3,-1453.1,480.15,-3940,1987.9,-1816.4,761.71,885.16,-590.75,476.18,-379.29,-329.84,-174.77,-250.24,-177.89,-116.82,799.58,-707.31,-500.45,255.53,-554.28,-252.25,-41.014,-482.19,427.68,-98.566,152.62,387.39,-102.65,612.04,-242.37,609.27,1723,-1296,-1054.8,-1822.7,-992.95,437,-39.545,1185.8,-206.88,370.77,391.73,-231.27,104.75,-0.73815,87.285,-674.98,677.59,622.02,-224.28,-35.328,47.542,-322.56,-81.895,-323.25,195.38,225.44,-39.758,535.78,-104.32,231.63,-913.99,-362.96,51.848,-101.85,-277.16,66.511,170.16,-542.34,623.62,-204,130.11,428.32,61.905,114.94,1227.4,83.633,-618.14,-12.096,249.34,360.12,49.942,260.06,33.95,-141.24,365.66,-195.65,-253.08,17.665,-167.6,677.09,-845.33,-128.98,-173.1,-281.95,43.867,-61.452,382.81,20.552,-26.851,392.22,-188.8,58.481,-541.8,217.21,254.88,584.45,377.22,297.74,218.38,19.146,-204.33,-3.8681,168.94,-31.883,138.34,23.531,78.33,25.588,-176.01,159.11,-494.33,447.19,-377.71,86.101,2.6516,-105.4,407.81,59.011,71.019,197.66,-246.9,117.84,-2.9193,-190.82,638.86,1320.8,-33.286,137.23,452.78,7.9899,79.36,66.076,84.3,-227.74,112.09,10.395,-41.286,243.44,-11.648,363.87,33.092,-142.69,257.08,82.079,251.33,64.04,561.49,-509.62,148.57,-200.37,-88.175,110.23,12.848,-30.676,828.57,1143.3,414.43,2.496,673.3,-28.306,-333.13,-201.79,120.62,50.284,75.659,34.4,-213.63,-91.28,155.65,-178.74,941.61,-57.335,264.67,215.14,301.02,-247.76,-1.0817,-101.85,-5.9485,108.75,-27.612,-161.33,-86.427,136.54
0,31090,2566.8,-2012.5,1603.9,-789.99,-622.81,-724.38,-343.87,-326.26,93.348,-516.96,506.87,-484.14,2.8338,-321.97,-2861.2,-192.67,-1659.2,1048.9,-177.22,-109.11,620.09,-1078.1,1078,-661.04,234.64,-149.48,54.987,303.12,82.239,209.34,801.56,-1370,115.11,-622.57,983.01,150.69,-80.767,-440.86,152.4,-77.031,583.45,-137.08,268.27,-175.13,605.13,-769.33,-1391.6,1208.8,-388.38,-303.08,-29.554,-666.01,902.42,-239.19,304.42,-160.77,55.443,-34.006,0.87132,2111.8,2129.5,289.59,-1215.5,-46.395,287.13,730.91,355.31,9.5032,34.641,-340.85,194.11,-606.57,-6.5212,27.368,825.11,-60.806,-513.68,867.21,-234.22,-134.15,95.004,-183.99,365.76,-132.85,193.03,-149.01,34.693,0.16699,136.51,1815.1,1114.8,1391.7,50.514,302.94,218.43,-3.9733,247.94,-452.87,168.84,130.79,-76.007,184.37,161.2,-488.9,669.2,-215.79,-1089.5,343.59,1.1099,5.6376,-323.46,33.652,-110.42,-40.494,-38.51,-236.87,155.99,24.963,111.07,1895,1295.4,917.83,-503.19,114.08,57.074,-75.186,156.09,-88.176,-290.63,163.3,-214.45,179.04,90.612,-33.737,-43.137,110.69,-294.63,448.44,42.979,-158.18,0.47009,146.36,114.82,28.672,53.883,-85.974,79.886,-17.133,23.465,821.76,948.94,561.37,-591.43,-383.37,-167.63,-464.52,164.11,-170.88,-49.492,156.61,-110.06,65.753,-172.79,-170.94,-265.3,111.95,-175.83,171.15,341.55,-23.648,233.29,-18.032,28.694,-113.69,-26.051,14.868,-95.901,191.48,-233.19,644.28,540.9,-216.11,-412.75,-402.72,-2.916,-353.74,140.34,-90.283,54.334,169.53,-13.549,-31.216,-152.91,173.87,-394.64,-73.713,121.1,243.66,279.63,-146.87,200.17,-37.783,42.887,-29.332,43.732,27.456,13.153,42.764,-164.66,-147.31,-159.55,-119.3,-457.61,-355.98,151.61,-147.95,120.21,288.03,111.71,-123.6,-23.432,-101.31,15.669,334.38
0,27192,3690.4,-3895.8,3051.8,-1289.9,-1397.4,-563.28,-1106.9,481.08,-225.13,-175.15,-249.74,-789.63,172.74,-319.09,-569.72,-274.87,-84.197,358.8,513.52,160.02,792.22,-387.1,-192.33,251,-129.27,505.29,85.894,-24.393,-92.494,-923.29,318.03,-3365.8,1661.7,-1018.7,996.76,824.28,-815.19,626.89,-472.38,467.55,524.82,-81.356,404.59,-138.38,967.07,223.43,-466.74,462.38,-772.68,-806.24,264.12,-139.7,396.31,84.53,-621.11,80.595,-285.57,-78.952,366.36,2560.1,1268.3,-616.65,-383.74,-369.09,777.48,1035.4,546.56,85.473,-606.03,115.74,-100.23,-240.85,471.42,-281.32,1015.8,752.52,362.64,538.54,-136.81,-349.74,94.591,-266.26,365.39,132.38,-82.407,252.52,-440.67,-34.471,-54.847,1295.6,43.888,217.54,388.44,60.459,307.67,-604.5,317.4,-196.69,132.33,594.3,-504.81,256.91,-186.61,-84.653,911.01,1029.5,-370.88,442.35,301.96,100.04,-77.09,-57.195,17.512,-76.289,-147.28,302.31,165.42,-56.578,84.465,1702.6,777.56,503.16,-414.87,572.31,142.35,-360.01,210.62,17.377,-368.96,541.5,-369.6,83.652,347.41,-215.87,110.23,135.18,307.3,-427.96,-25.691,-341.24,72.078,-261.68,209.01,-266.02,-176.74,88.175,-24.054,9.4382,154.28,855.29,1379.4,728.69,-276.8,53.379,87.211,-633.5,383.85,-75.624,-36.117,-80.129,-83.008,-22.166,10.729,-221.2,-332.9,-193.19,-1.0413,-647.19,145.17,-36.91,-250,-105.81,-303.2,98.171,-241.98,172.52,44.799,-19.125,-87.31,1183.2,1206.4,-365.99,-69.879,-281.27,89.347,-396.62,-91.419,202.31,-4.0996,270.57,-155.32,23.226,58.118,84.452,-1057.9,-358.24,-267.22,-91.116,-85.541,46.425,9.6827,-53.922,-103.31,249.6,-128.46,4.3214,141.34,-158.21,80.753,765.7,366.99,-53.714,-381.28,-507.16,-110.58,-161.42,-144.43,380.62,-171.93,-152.05,-105.14,-51.232,119.03,10.244
0,24648,965.61,-988.76,2019,-1211.4,-921.48,-825.19,-914.27,516.55,-349.11,51.228,143.98,-263.16,112.06,-586.45,-2149,743.46,-1116.3,-854,1109.3,-114.75,512.05,23.757,-270.77,79.85,-323.75,213.87,-12.808,-10.033,248.59,3340.5,-2374.4,-215.4,1107.2,-1253.9,1243.6,55.164,-619.83,303.29,-21.815,365.81,258.36,204.59,212.24,-142.57,1524.8,504.36,-720.59,-172.62,712.4,-320.01,132.44,328.72,171.41,176.83,-183.95,81.239,-242.28,-279.64,82.877,2063,929.03,-403.33,-4.1276,-650.5,359.28,825.82,-203.16,532.52,-249.69,-22.947,-194.81,-322.72,315.31,132.97,770.53,840.55,-238.53,-382.99,377.18,-228.49,-79.991,249.85,-106.5,-153.03,134.68,-57.02,-185.6,-52.488,-32.335,808.66,968.46,892.86,1145.5,15.397,3.8049,278.73,-110.71,-130.74,399.97,-131.69,-55.845,312.73,-79.856,-229.24,1121.7,500.17,-773.39,-345.89,493.23,191.71,-214.6,300.21,-32.551,-289.93,92.442,-102.26,-23.881,246.67,20.96,975.49,1509,689.71,359.61,107.66,-209.25,173.75,-75.939,-269.45,72.669,-4.8419,-98.537,366.18,28.65,-29.508,121.72,-85.578,-375.05,-395.11,-221.12,-48.312,-401.57,178.27,115.72,-320.74,112.98,-150.03,-186,31.54,89.602,650.51,1248.6,870.05,-15.651,-159.26,-629.31,-361.72,-73.298,-264.55,196.8,-126.79,-24.434,97.16,-167.76,-187.97,-205.71,-457.49,-717.9,-493.66,5.8634,129.31,-81.315,-0.26172,92.083,-240.26,93.296,78.725,-103.9,158.96,76.447,876.51,903.32,366.35,-215.19,-432.83,-478.26,-293.85,6.5851,-225.44,152.96,157.67,-81.918,41.424,-88.39,-50.561,-617.86,-965.03,-410.8,-139.54,30.452,176.69,131.37,80.374,89.149,44.794,-55.476,154.61,-6.5906,-19.722,173.49,341.59,397.41,69.639,-529.97,-481,-67.996,-284.09,36.25,240.2,-182.77,117.92,-67.375,-94.142,111.37,15.727
0,26883,-1354.9,-1191.4,2580.8,1551.8,-1314.3,-1232.2,-945.78,-61.565,108.02,-82.515,288.19,97.554,260.05,-79.147,1730.3,-256.51,-219.86,109.59,150.6,-97.864,278.52,-263.55,-93.355,-101.45,-84.224,-85.585,-17.863,90.379,61.87,338.96,-1868.3,-240.91,-503.82,-155.15,-41.553,246.96,-122.04,-990.82,455.11,-602.67,-49.232,140.35,-114.8,361.53,688.23,727.36,-204.35,154.56,2.0547,-483.6,-52.333,-290.2,-95.11,295.42,-13.845,-12.423,-2.6632,-110.65,-95.07,-718.64,774.24,-1994.8,-2446.1,-158.78,-373.11,660.65,540.63,-20.275,306.14,-138.2,-243.78,-376.31,-299.18,-30.796,-299.03,525.79,-419.82,-86.696,230.48,-354.56,-223.02,98.317,-27.719,98.2,-234.08,86.627,-18.083,-73.332,-45.784,-2280.8,-1108.7,-57.851,-69.064,52.018,-637.48,12.076,177.69,421.83,401.33,-359.73,268.59,111.09,-25.618,-364.36,-1069.6,-217.85,120.39,-214.61,-262.62,-69.942,66.045,2.2677,124.24,53.316,-215.56,-87.792,118.74,6.1802,-129.56,-1888,-551.74,416.05,147.94,-799.96,356.32,622.68,342.39,-272.27,139.1,130.99,-225.38,146.32,233.06,142.59,-586.5,-759.08,-75.814,14.823,-86.953,-201.28,78.096,-45.197,-290.1,311.81,19.264,-56.66,43.398,-23.373,-177.71,-228.02,-801.17,-84.941,317.36,378.4,370.4,-181.01,208.25,20.72,142.82,-23.258,-124.21,58.543,244.1,-41.952,-562.8,-979.85,-223.74,-16.696,125.05,-61.259,-90.267,118.3,22.106,250.32,-174.18,-117.53,39.264,-3.8156,20.526,-547.83,-197.9,962.23,556.51,-149.57,124.4,297.8,11.087,113.29,63.51,-148.56,145.47,274.47,-19.322,-123.48,-853.07,-853.76,-86.697,-72.273,-33.034,168.43,266.39,-86.202,24.619,-61.354,75.438,-6.0179,159.64,-37.423,-37.495,-15.75,330.89,229.26,298.52,294.74,101.32,-198.55,-135.59,275.45,-187.21,207.41,30.518,-96.022,232.11,-27.95
0,39862,4462,-3885,3138.4,1686.7,-2180.9,-1370.2,-920.94,-197.33,115.57,230,305.85,-328.09,-39.03,-339.8,-476.4,-224.05,1.2912,-120.51,170.51,252.02,-2.0893,-316.74,-136.69,-68.055,75.001,-23.197,-115.89,-28.434,104.95,-6231.4,2770.4,-2360.1,-639.66,-79.155,386.82,96.049,599.94,-818.52,-302.43,181.19,-368.18,236.34,142.76,93.426,1366.5,439.37,-364.62,511.31,31.75,-377.95,-342.87,-108.44,50.609,281.88,163.65,50.106,-316.92,-177.86,-167.79,-3303.7,1454,-330.52,-2380,728.94,-412.04,823.22,619.1,670.12,281.41,253.91,-168.18,-751.66,-278.09,73.331,-1231.9,383.92,-278.76,21.701,148.73,-15.328,-68.502,259.46,224.17,-298.84,-120.43,-50.677,112.39,146.59,100.05,60.78,-1576.7,2272.5,707.23,-368.21,828.97,216.29,430.26,305.47,356.59,-53.837,-166.49,637.87,47.643,8.302,-691.16,-820.93,31.819,-445.68,303.39,252.72,555.58,100.64,-113.12,-147.06,148.8,105.91,-113.96,39.217,47.701,1604.4,128.28,1719,1146.5,-342.06,409.96,688.99,-270.37,44.461,-87.005,-98.525,170.64,-62.261,479.78,223.55,145.88,-456.83,431.55,171.36,183,176.84,-102.49,437.22,-22.42,30.005,42.722,145.37,85.142,2.8388,-154.23,1629.6,1603.6,410.13,1025.3,-62.944,257.42,-180.33,-378.69,-81.744,187.16,-361.41,137.27,167.7,-114.9,-333.29,285.64,366.28,157.13,162.89,75.002,340,105.88,-7.6506,137.27,87.831,-133.08,-156.7,205.58,89.422,-123.58,684.24,1930.5,279.77,105.72,-277.42,-461.95,-74.34,-279.17,-319.43,74.292,-57.734,-218.28,289.88,-310.68,-221.16,297.03,803.8,461.34,379.75,-300.79,-55.807,128.37,152.29,126.47,19.267,-84.834,18.349,139.07,44.992,-53.078,659.32,828.61,-202.33,-676.59,174.69,-732.91,-331.48,-20.155,199.91,-297.08,63.474,-104.11,-208.13,52.781,-82.593
1,42941,1153.9,-375.5,2436.8,135.39,-2774.3,-1692.9,-478.25,631.08,472.74,-1243.7,197.74,284.8,-684.08,-520.12,1561.5,-301.29,-71.444,15.673,-510.42,-209.74,113.35,41.844,-47.072,-138.85,-42.499,300.58,-118.3,-246.89,97.942,-4308.2,-1686.7,-2117.7,340.16,-654.65,892.45,981.16,603.53,-681.79,-478.79,599.23,-249.94,-74.853,589.71,282.17,-761.95,333.82,-205.74,295.08,141.21,3.1169,-188.38,-236.18,114.66,120.89,-8.0531,65.914,93.283,72.902,18.098,-1856.9,1147.7,1301.5,-1293.7,1200.1,1638.4,953.23,-502.63,466.65,238.88,211.85,270.8,17.907,-188.24,298.96,-437.47,-334.83,-333.99,14.079,152.55,-47.767,-7.5575,67.559,149.46,-40.981,-92.086,-103.93,-8.2778,54.717,123.38,486.5,-131.46,1204.5,1485.9,564.16,-867.11,-14.642,432.98,-480.87,457.6,1.1128,14.965,-173.47,-75.899,-105.05,-721.84,-139.37,541.95,252.38,267.08,89.857,20.555,28.736,146.82,75.439,38.602,-65.955,21.383,14.974,-141.26,1470.2,927.17,-450.48,-598.34,-808.71,516.79,-112.33,-285.21,-62.723,-448.08,-47.671,-362.94,-80.044,43.958,-225.12,412.79,-45.836,-115,-171.69,445.47,241.45,149.46,61.901,-308.49,-53.92,114.47,-81.536,6.0587,60.99,-78.558,290.96,393.81,55.465,-439.28,-371.82,-569.06,-407.72,-126.11,-21.766,-38.545,19.863,-294.96,-55.854,108.82,215.65,-53.902,-39.458,225.5,167.28,-110.94,-2.5154,-131.32,113.64,-50.42,144.62,-137.64,-226.56,19.163,177.07,-54.308,567.46,457.02,-622.41,-955.43,-135.14,-187.06,158.15,143.77,-508.83,-2.6685,210.81,263.78,-122.25,250.02,123.23,261.24,221.94,-242.96,-106.42,-66.536,20.57,58.388,-134.35,-175.9,41.527,134.95,-210.95,17.604,71.457,-100.08,-264.21,263.04,180.66,-642.69,-390.58,344.92,-114.77,45.534,231.26,147.11,74.75,6.4426,294.4,145.1,59.638
1,40398,3495.1,-2604.8,2462,868.79,-1907.2,-1039.2,-315.4,623.09,204.95,388.7,-560.7,-534.93,127.86,-266.13,1060.3,-997.18,-18.243,779.53,-7.9468,-323.45,57.743,-38.225,-42.474,38.598,90.498,-222.64,67.078,-105.41,145.08,-8885.8,638.24,-3861.7,-358.91,837.54,387.8,314.88,425.57,-800.36,161.37,-106.21,-347.61,878.51,-80.175,244.37,67.668,-458.62,-458.04,909.94,297.96,-2.4492,-145.47,-15.54,-66.718,31.554,223.56,-86.396,152.22,-96.785,109.13,-4762.5,2167.2,-570.46,-2150.9,1223.4,460.28,634.93,2.5784,30.994,-370.98,891.56,-391.57,-56.247,588.99,317.27,-540.62,-327.87,-927.55,618.24,136.46,-159.53,22.293,163.87,-91.285,2.8383,22.603,-92.918,59.671,150.06,84.947,-619.56,-360.78,838.08,-281.72,1143.9,-482.59,-61.77,-286.93,249.65,766.27,-69.179,192.33,-231.14,58.6,46.22,-815.37,-519.31,-480.87,449.31,466.12,-263.14,-34.966,132.6,-84.856,36.815,171.28,-51.941,-76.605,73.904,35.052,1465.3,-85.816,87.227,-512.76,-244.64,833.48,-172.67,388.14,-210.34,-53.95,-186.63,391.6,181.81,427.62,-135.93,-81.32,-713.23,-514.11,101.68,640.04,-145.41,203.3,9.5273,-106.31,-59.906,276.1,58.253,21.136,15.857,-7.7898,222.69,392.99,840.21,-80.212,-313.33,398.59,-531.14,-4.0207,572.68,-101.25,-20.697,94.626,67.74,107.46,1.5785,-11.891,-741.35,-29.633,-100.98,528.63,-115.55,-11.533,240,61.417,-153.42,169.76,113.99,29.1,196.74,-5.5617,819.19,326.8,168.06,286.48,-304.92,102.49,124.27,-6.4597,-31.553,138.01,75.873,211.52,-79.673,-64.792,-39.42,312.96,-426.31,-221.46,80.484,256.47,-12.887,-0.23169,316.12,26.387,-94.025,188.8,195.15,10.465,95.149,-22.916,-185.88,660.04,761.38,-205.37,-541.58,554.79,-157.97,-114.29,369.28,4.0941,-192.62,100.3,-2.2839,5.9816,122.53
