,dct_0,dct_1,dct_2,dct_3,dct_4,dct_5,dct_6,dct_7,dct_8,dct_9,dct_10,dct_11,dct_12,dct_13,dct_14,dct_15,dct_16,dct_17,dct_18,dct_19,dct_20,dct_21,dct_22,dct_23,dct_24,dct_25,dct_26,dct_27,dct_28,dct_29,dct_30,dct_31,dct_32,dct_33,dct_34,dct_35,dct_36,dct_37,dct_38,dct_39,dct_40,dct_41,dct_42,dct_43,dct_44,dct_45,dct_46,dct_47,dct_48,dct_49,dct_50,dct_51,dct_52,dct_53,dct_54,dct_55,dct_56,dct_57,dct_58,dct_59,dct_60,dct_61,dct_62,dct_63,dct_64,dct_65,dct_66,dct_67,dct_68,dct_69,dct_70,dct_71,dct_72,dct_73,dct_74,dct_75,dct_76,dct_77,dct_78,dct_79,dct_80,dct_81,dct_82,dct_83,dct_84,dct_85,dct_86,dct_87,dct_88,dct_89,dct_90,dct_91,dct_92,dct_93,dct_94,dct_95,dct_96,dct_97,dct_98,dct_99,dct_100,dct_101,dct_102,dct_103,dct_104,dct_105,dct_106,dct_107,dct_108,dct_109,dct_110,dct_111,dct_112,dct_113,dct_114,dct_115,dct_116,dct_117,dct_118,dct_119,dct_120,dct_121,dct_122,dct_123,dct_124,dct_125,dct_126,dct_127,dct_128,dct_129,dct_130,dct_131,dct_132,dct_133,dct_134,dct_135,dct_136,dct_137,dct_138,dct_139,dct_140,dct_141,dct_142,dct_143,dct_144,dct_145,dct_146,dct_147,dct_148,dct_149,dct_150,dct_151,dct_152,dct_153,dct_154,dct_155,dct_156,dct_157,dct_158,dct_159,dct_160,dct_161,dct_162,dct_163,dct_164,dct_165,dct_166,dct_167,dct_168,dct_169,dct_170,dct_171,dct_172,dct_173,dct_174,dct_175,dct_176,dct_177,dct_178,dct_179,dct_180,dct_181,dct_182,dct_183,dct_184,dct_185,dct_186,dct_187,dct_188,dct_189,dct_190,dct_191,dct_192,dct_193,dct_194,dct_195,dct_196,dct_197,dct_198,dct_199,dct_200,dct_201,dct_202,dct_203,dct_204,dct_205,dct_206,dct_207,dct_208,dct_209,dct_210,dct_211,dct_212,dct_213,dct_214,dct_215,dct_216,dct_217,dct_218,dct_219,dct_220,dct_221,dct_222,dct_223,dct_224,target
32,4097.894,102.75376,-214.17003,436.50308,-31.05156,20.50635,-228.20845,33.123016,-626.7683,165.7409,-516.0427,241.80612,-367.1189,115.50324,-424.21765,22.083344,-484.54272,-298.29413,39.829758,-34.40311,-101.55397,-258.30453,173.09024,-23.905363,-51.566395,-220.79288,57.054287,-192.55046,-49.489304,-182.53967,55.497833,-124.30492,-141.01503,-77.902405,-160.33623,-62.71666,-117.056595,-66.01891,-19.788864,87.77648,-14.854949,110.520035,81.60282,-8.626755,206.50993,48.704334,64.06586,65.45805,140.84927,150.84941,-25.493317,175.71855,33.674892,41.148777,-25.730528,13.389386,-4.818401,-37.319977,-84.48323,-143.61096,20.850964,21.644915,-30.974152,-99.79301,6.3310046,-21.829142,-2.5280507,-63.832573,2.3362486,5.706336,-12.035424,-59.466507,-90.96649,-29.437296,-59.938972,74.337746,-90.40547,-39.489037,28.474188,55.042988,6.1792216,-155.8541,32.856613,-33.51288,-2.251317,-153.76051,-179.02115,34.765617,-133.23958,-32.325085,-226.01982,113.1147,13.516305,-42.38643,14.424393,18.789606,112.487816,-96.2795,198.58427,53.79291,110.89872,-25.294777,132.06679,35.827248,6.428169,192.59572,92.2157,139.89514,57.817146,122.40396,94.9149,4.9291363,53.147797,65.20465,120.789474,-78.85498,-6.5717225,80.21524,89.98712,46.436634,-33.401726,140.02933,51.895073,53.501022,-112.319954,34.16797,-68.420876,27.46819,-13.329276,-47.243435,-137.05537,-105.762,-30.121239,-96.192635,-161.29024,-103.96772,-40.51588,-82.05234,-13.626605,-141.05928,102.60054,-110.80483,12.7432375,-38.26475,42.80397,47.69942,-15.221852,-24.320122,61.118492,58.951683,7.8212447,19.136787,-63.267445,36.817856,-47.29437,97.09249,-9.353002,27.233994,39.526173,80.48398,-73.84556,14.174129,-9.08739,7.285041,27.053041,-61.7326,87.52363,1.8956692,126.068565,9.639007,37.042667,73.5658,17.898705,85.348305,54.58422,-45.44293,-11.04348,-21.453428,-23.533724,-89.77275,-142.64664,-55.554665,-26.842772,-5.2762938,-105.47991,-63.642406,-47.923832,15.483117,-34.0227,5.137587,-100.3152,-59.424183,15.889132,-5.5309496,25.338062,-43.835926,20.529936,9.419804,13.828654,-38.61577,45.05261,-38.82963,-24.940676,8.862677,3.1366572,20.630667,7.0298214,-0.29282865,-3.6509798,-10.143576,89.13364,23.76892,128.96031,6.7808027,39.528797,100.98422,-16.126823,26.715483,-14.325118,110.11802,-60.856205,52.340393,-61.962414,58.212204,54.877785,4
33,4315.986,63.489132,-925.73627,314.44952,-652.5924,-57.071373,-568.8086,-33.923103,-707.2911,-36.861572,-531.0729,115.9317,-297.56155,-74.14017,-61.68285,-414.04758,38.230694,-206.29517,378.41428,17.672312,214.37953,6.6069136,232.25229,62.593815,-4.390961,8.350441,-90.86869,209.84802,-110.88858,171.83905,66.6393,-44.489353,-29.270725,-30.576252,115.36382,1.5374405,89.77912,37.805874,-25.124292,38.9433,-200.3849,28.991138,-189.85654,-211.72688,-86.245125,-119.97984,86.74847,-170.72192,167.97015,88.6625,74.935936,91.705444,157.9573,254.74724,51.59315,80.40686,-16.66506,231.81807,-119.24654,-13.908131,-115.80464,-134.23404,-77.36468,-287.05902,15.31466,-248.47174,123.212715,-102.700554,-58.53269,-99.42636,40.279007,163.5461,-120.155045,187.03276,-218.5981,214.70103,2.8295064e-05,43.274746,45.70012,16.018614,87.44203,-18.636042,246.08818,-92.329056,178.4392,-60.448223,80.011505,-42.68024,-17.83218,84.80696,-110.67197,-31.905085,-22.005043,88.01086,-182.60428,81.39706,-42.665936,-6.4522486,-60.8361,-146.91656,-33.61797,-61.321465,-9.002529,-74.35771,-37.437885,-19.099373,-15.389946,2.397174,122.54631,-2.5726113,26.955082,-58.869255,99.21379,152.54591,54.80263,42.88657,98.766235,69.75938,-120.29391,61.351395,-91.1912,-16.788742,-23.96701,1.7291962,-19.158257,-22.1774,38.902706,33.94615,-41.44285,-152.08243,47.262497,-89.8474,67.837555,-46.158585,45.764904,38.11769,-16.87564,82.235016,-110.21806,56.362514,-4.7152095,77.18647,-79.521225,117.37185,8.581844,-125.0366,79.6077,21.210012,102.16381,-120.15349,23.007353,-72.062,-30.052078,-98.145294,-82.051285,-59.83033,-95.3175,49.657097,-125.772415,136.01141,9.891692,123.67422,97.16811,61.490685,133.96669,-8.685248,85.70217,2.0391564,84.12302,-85.11067,20.664845,18.981962,-65.29188,-47.885303,-9.146001,55.126896,-141.51735,-2.2111723,-37.74288,12.158815,-13.399332,-86.63142,-6.6434455,-88.10829,-50.9154,2.61159,-40.814182,-84.18913,115.965546,48.004627,17.375668,84.24262,-21.148369,113.123505,55.04516,-48.464912,10.769248,72.31841,6.0818863,-8.262605,24.454739,-85.09269,-12.309001,-26.839926,99.96472,80.872284,-76.27353,87.65881,-41.58837,-1.6923944,-85.76241,-90.22852,3.4021418,-99.14096,15.128471,-46.555008,50.59526,-40.626896,27.227697,18.724249,-10.368845,64.19395,-43.62091,117.07037,-12.477707,4
34,4324.934,196.09514,-343.37628,456.65292,-174.0532,48.088852,-400.7882,237.39406,-575.10284,85.52233,-390.67825,159.43414,-412.1268,53.449688,-376.27295,-99.08509,-368.08676,-228.11143,127.51107,-219.16081,66.95262,-300.01395,60.052486,-81.88439,104.83204,-304.11203,43.92536,62.77463,-214.1603,105.25608,-33.150852,-77.490395,-138.93376,-103.99886,-196.25777,-60.225266,-171.074,-56.13261,2.9458718,-129.21489,137.9688,-72.53481,187.85759,15.5272045,33.057255,193.68826,-39.30515,93.43733,66.2052,257.59445,68.56951,31.947748,175.48508,105.74811,88.55901,-4.2472286,27.458805,-26.493076,-15.384084,-52.770096,-80.65,-167.1248,3.2995105,-110.38129,-152.2098,22.273836,-158.11763,200.65964,-180.42578,-34.829662,-76.42005,42.291023,112.21424,-136.03922,11.891291,-184.33284,4.1093183,-176.17537,29.132998,-206.35919,-64.39886,31.212303,-45.116493,-46.675392,-112.23431,146.85352,-161.7146,-108.59901,-37.492233,97.0877,-82.60865,-68.3728,27.181753,-38.7757,15.23927,-132.89862,123.81142,-9.965134,58.547684,20.306097,98.821915,76.76032,-17.223347,87.596664,0.7660868,119.65092,-143.82065,102.9042,126.39701,96.69383,66.17113,137.98718,89.23138,2.8202064,68.223656,78.32175,74.5728,-30.445156,99.68331,-50.64255,54.759933,14.059558,51.028587,56.056934,27.171398,-15.903786,27.664978,-67.83188,-7.0234857,78.445305,-7.1363635,51.421543,-24.330141,124.4954,-45.915234,19.422657,-31.029808,-6.855918,-64.40308,-126.47405,-12.765027,-147.01257,-98.483406,-52.766438,-59.963734,28.683668,9.638368,-18.00005,60.80053,-4.6407137,100.57248,-1.5519842,144.72426,42.60344,13.845992,-30.022999,62.028194,60.896553,-7.8774104,126.0608,-27.654783,89.079155,-61.8877,173.79811,-74.364296,10.655616,-52.730503,-19.916136,113.79526,-34.514553,15.671512,-43.50186,74.41692,-77.2169,11.008098,-0.60068804,-31.41566,-65.008446,97.32984,-68.59326,-18.514425,-22.880283,50.419037,-21.974585,-62.463737,-0.6364813,-70.12084,39.849503,-158.76378,-9.908228,-4.883073,-64.316956,-175.96176,-91.26832,-61.978443,-53.890675,-101.444786,-87.28634,-2.1076052,-15.474881,23.642979,-46.31087,10.695716,23.444841,71.21458,70.07031,-28.904055,59.918026,38.39355,-10.659049,-18.890362,-6.547246,4.4026957,15.67404,12.806229,-66.90532,-17.899502,-62.924786,18.621054,0.08835336,-42.561993,-67.658554,-81.75678,-22.050508,-9.94989,4
35,4144.8677,18.319654,-263.72803,486.68393,6.1314673,155.62465,-464.9329,129.2288,-679.7359,223.1577,-499.81894,237.95898,-307.48508,89.50917,-310.117,-189.6381,-245.21832,-307.8521,144.42189,0.12261059,-78.693924,-206.9195,69.767624,-234.68889,94.50595,-220.86127,17.79459,-54.140083,-55.636845,11.288954,38.69543,-115.34094,-277.96695,-44.15378,-307.5033,-65.35594,-65.85444,142.71687,42.91723,39.1098,147.18933,-14.923348,213.5182,-24.406721,164.43468,-12.834762,37.058666,56.367947,156.61115,218.07149,-84.93587,145.86668,44.04732,113.36765,-2.3812215,8.851676,95.914154,-98.805275,118.32412,-113.73022,-131.85866,-23.191422,-80.74279,16.416706,-169.74985,19.005257,-100.882614,111.72862,-148.99391,-17.128181,-23.461708,-63.000736,-17.472908,-165.6908,-5.6589136,-170.63313,57.5308,-217.69319,-10.658686,-145.25851,-1.8531953,-133.12944,-103.10479,100.56701,10.102534,99.270226,-189.11884,101.789825,101.497574,-84.90741,-115.717255,-46.43487,27.296652,-89.58036,13.127864,-28.636063,-70.521706,44.057873,-41.64848,92.88631,-73.16455,74.24068,41.556984,35.92172,68.3379,-3.2512724,133.13077,-17.595495,60.454414,16.758312,-16.88177,0.7967566,1.8988706,11.099515,-76.05263,-49.45649,-151.20546,-52.968254,-26.545267,-149.50365,26.609814,-29.649197,114.39272,9.214902,74.87411,38.89133,15.493904,29.590376,-35.23837,-8.052882,-62.77785,23.47409,-26.14348,-17.914299,3.4061031,163.174,9.38968,2.743273,1.3373681,50.46263,-123.97392,-79.593124,-51.050426,29.774834,-59.675446,-97.31344,15.558372,-23.895262,107.964226,-41.349792,213.96313,-30.465052,164.49536,-19.784779,100.82627,57.736588,-5.555198,151.06268,-92.8291,149.87054,-68.21295,167.60226,0.019677196,50.245167,-0.07900638,6.7801857,-3.1022627,-16.525625,23.621609,-120.74841,-11.509892,-63.18253,46.899242,-80.743614,-3.767124,-16.172749,36.933586,-12.208657,41.59633,7.3451853,27.80521,62.91981,-101.358376,42.449497,-56.29193,4.481776,-5.884177,44.629036,40.540234,12.383633,38.443527,127.82272,65.07187,-74.72688,41.836304,-63.970383,16.829689,-35.8805,25.590902,49.20724,56.55146,-10.273024,14.384092,74.59875,-18.322128,70.21092,-34.658318,40.429478,-58.51353,14.316893,33.365856,-24.553864,-59.120647,-24.342606,-76.67608,26.075268,-19.961926,-65.624565,59.10508,-39.574886,4.0152273,13.4070015,121.41535,-85.299866,64.12362,4
36,4140.394,-35.631454,-195.67299,324.27457,-287.89642,-289.90268,-525.164,-17.869507,-652.8498,-17.300552,-568.3435,161.03665,-334.50653,-43.187374,-405.41486,-45.848885,-394.1281,0.6671102,-49.99108,105.42141,-83.82333,-87.47099,114.64615,-8.096455,-118.086296,-121.83778,123.53718,-77.639366,0.9367616,115.46799,133.38245,-136.38481,7.9178643,54.931168,78.35856,23.8249,132.68271,60.037613,163.6558,135.5674,110.628624,107.55922,93.494804,-39.330635,49.77407,-84.84079,1.2640395,-7.194697,-21.205202,-158.30908,-201.25189,-66.17637,-188.19225,-110.9367,-141.18268,130.47289,-119.68773,127.7625,59.243855,148.83736,100.015724,92.785416,76.74218,-110.75307,120.15333,-110.23383,167.43651,-242.13348,165.50102,-24.217943,150.79616,12.983641,19.0818,73.68779,-159.01596,107.0233,-138.34782,129.68623,-236.7042,70.24502,-42.119152,43.524082,-12.417566,72.47001,-16.103157,6.3309374,14.903222,64.61221,-120.95356,-43.286972,-53.691483,-88.00269,-105.36063,-204.07018,14.623179,-123.834915,-105.66468,-108.976524,156.3483,-70.20527,120.535675,9.692603,126.80169,38.21472,12.963213,-25.056286,81.57807,-78.79098,176.09337,136.29489,113.30205,14.33947,6.359358,192.76967,-15.657918,94.21481,-8.915128,205.31728,-68.317444,10.6760025,-56.13925,61.75438,-30.824371,58.515797,-88.00824,-45.188087,-156.44939,-75.28895,-31.665548,-149.02086,14.815109,-118.7393,-3.7451649,-190.2171,-43.92779,-132.71683,-24.997707,-79.70521,4.1522117,64.18712,-9.687744,124.32712,21.248474,111.08674,57.35917,93.1524,15.718206,47.608883,68.00327,91.86125,22.491262,-35.379654,-2.3725421,-27.712652,-53.551445,-76.30558,2.7317994,-22.032484,41.323917,29.424585,110.047874,-97.49953,61.56633,32.557602,29.872986,-35.781258,-48.807423,6.0553174,-16.379627,-15.128313,-60.949722,121.40114,-62.672253,-29.632141,-11.665192,-35.38731,-92.900505,-33.202103,34.20007,67.26534,3.974472,93.58364,57.9539,-5.5755806,11.627322,91.29412,53.864803,-1.9975203,-39.13009,-20.382074,-45.488903,-69.5408,-34.017036,-50.63943,-6.1224556,-106.79568,-9.717866,24.816454,58.396667,-44.009068,83.9769,-35.0729,-15.136331,-17.794184,-19.537678,-22.4224,-76.298,-9.97576,-60.39047,15.073481,-89.51441,88.3809,-12.003491,64.020134,13.216521,21.167528,20.54499,23.46127,185.13948,-43.571262,56.045975,151.3997,91.76025,-41.776085,35.684628,4
37,4006.1838,117.28086,-219.35057,399.80652,43.440964,-154.00035,-343.02563,-19.522926,-621.51196,-39.838314,-527.1884,95.06988,-510.83636,109.51378,-433.38065,-2.723687,-487.1408,-31.541235,-63.60579,-33.39045,-154.84254,-173.10352,109.10366,-98.015854,55.24879,-280.7988,117.094215,-139.0772,-5.1223745,-31.521845,46.92843,-17.43009,28.138866,-26.594809,-47.538803,85.605644,-35.338207,196.38593,52.413067,201.3036,68.08234,73.97842,173.0831,19.13574,87.84351,-40.773136,111.94458,-14.681037,57.75955,-22.29413,-141.50436,-71.976265,-195.51447,-25.28469,-211.65337,-73.4749,-99.39779,-121.03618,50.65611,-211.50531,40.366043,-132.73247,31.61763,-118.31519,78.2942,-5.0121145,6.4371634,6.46523,-1.4887043,103.99058,-18.08391,115.00321,-8.382028,103.971565,-129.61765,181.26514,15.067595,105.70929,-8.922342,111.26701,78.172646,48.312786,129.30925,105.04182,63.942963,-169.9312,84.90937,18.650667,90.40064,8.578174,-0.9569289,165.41936,34.620415,39.337067,26.404968,108.21349,-36.68876,-15.845779,16.455427,-114.99424,3.8543413,-111.50548,9.266463,-113.12952,43.98546,-77.56267,-12.850506,-105.432594,-97.45973,-107.838615,29.928883,99.76354,-23.770855,96.98913,-42.499996,48.533794,-27.390976,57.04996,-51.43574,-30.814426,-96.03781,-58.2098,-86.88441,10.764052,-17.541763,-30.259953,-50.675488,-155.96204,-42.86678,-39.294243,56.410397,46.037056,41.93947,50.282707,-15.610431,45.15132,-24.040764,53.950275,-58.75749,4.197797,-16.5018,-49.673187,139.0689,-107.395966,67.37535,-122.35354,32.102135,-69.67299,-20.069721,-10.610944,43.50734,-44.985764,-30.842886,99.95671,-49.279976,26.283155,-99.11123,70.708206,-36.29593,135.66193,-66.14334,174.84732,27.261293,121.13105,40.36575,-3.355366,108.61825,-67.07422,115.541916,-4.9833083,154.26149,-46.71085,154.06902,-70.004074,76.900925,-18.091764,6.966512,41.96461,-144.18465,19.805456,-52.537983,68.44984,-135.81268,74.24437,-76.0842,-26.939043,-24.121925,33.22755,-3.8897142,-79.76632,58.005154,-33.710293,30.220432,-37.825634,80.63104,16.730354,-7.0819197,-59.66836,-47.740387,-6.0568714,1.30091,-21.658384,-29.938776,20.874187,-2.7330449,36.75201,31.402994,-34.541676,1.3010515,-8.498778,54.30683,-96.61661,5.8637953,-16.754366,0.25915322,-60.858322,-105.08204,-51.7244,-134.27966,-12.080076,-160.35551,-18.593212,-102.779816,42.310726,-55.77334,4
38,4186.2495,-78.48887,-248.57262,373.77625,168.15369,-360.2704,-290.5303,-82.565155,-602.1315,-40.37023,-488.78793,132.81015,-477.50754,-12.546952,-531.82446,69.39548,-506.46915,71.897675,-120.7262,76.85307,-247.5924,-47.550198,-32.01791,119.17876,-89.83933,-164.00098,82.584366,-155.91995,46.947735,-104.39707,105.44432,-188.92151,-102.38517,41.76166,21.61989,31.831953,-7.102364,199.99155,82.17166,156.68816,36.310673,235.1612,91.17104,77.65153,161.19669,49.177677,98.396194,-70.39015,75.67661,-132.64407,-39.454895,-176.7491,51.356403,-69.07822,-118.318695,-128.81836,-2.528475,-11.414398,-205.21973,-23.330748,-121.660835,42.216816,-109.41533,38.065704,-84.028305,135.96593,-56.138813,79.97916,39.22634,34.299652,107.0692,-61.49209,151.58025,4.135572,143.9689,37.117588,149.30609,-133.54529,125.13847,44.41556,87.365204,-113.359116,56.56068,88.67224,59.013916,-97.46315,39.662594,119.43765,81.66341,-52.673065,25.019915,140.96448,18.076159,-7.2131515,-12.244017,46.70875,-93.86549,101.18084,-138.1686,-30.184834,-194.97598,-78.28493,-182.99573,-68.16537,-163.91222,-49.673634,-34.287094,-115.46507,-123.194016,-54.094646,-45.903297,-14.775072,-45.787785,16.373028,-43.618404,-52.127274,-3.8599823,-69.22724,69.34358,38.570156,134.67177,-0.44126454,6.546091,115.857315,96.66117,65.31168,25.574574,52.014088,38.11951,119.55784,127.098724,134.04697,91.76155,-48.71381,110.53339,-5.9659233,11.006559,-18.442564,45.015137,-31.95224,-95.986115,17.961494,-65.09037,-100.13961,-87.93418,-70.113266,10.307572,-3.861301,-14.259289,18.187937,14.469146,-56.366486,79.87513,31.954659,-33.447,-4.187742,74.15192,14.691358,72.74358,-44.486477,14.144318,39.525402,11.966042,-61.36967,5.685424,58.259995,-112.05852,38.82914,-32.096684,43.763004,-52.466694,68.88819,-73.29061,34.742756,-71.95114,26.978123,-26.711582,-41.016758,-40.55888,-29.092833,57.932663,-173.71083,58.121204,-15.174361,28.245169,-124.04021,29.164255,-105.60159,-13.772636,-35.0513,5.0005918,2.7192254,-10.456968,89.28827,-38.369137,136.12727,-32.07914,133.56232,-50.31284,94.1209,-91.89545,39.717976,-124.65267,8.696462,-51.52178,-49.312668,3.8924143,-76.93262,76.52401,-107.280266,172.09816,-70.127594,84.67503,25.28525,100.95784,-44.975983,154.85837,63.23504,126.63494,74.121574,28.02862,65.353836,-32.605137,107.06276,-29.059622,4
39,4079.9993,91.29886,-353.7569,196.9094,-172.35185,-94.23249,-513.3843,41.142307,-775.32227,101.2178,-585.2069,36.007458,-409.07187,80.87744,-482.91214,-43.81515,-237.92752,-192.0952,122.12059,-12.3333435,-22.82148,-194.42819,270.23523,-216.61568,94.98755,-82.72998,100.381905,-110.26331,3.3813329,58.219013,-17.387304,21.865547,-98.14705,163.9857,80.16791,184.87994,61.216858,135.06482,111.989044,84.71301,55.641838,-7.779406,32.15169,-59.649082,22.381205,-139.44333,-47.79792,-106.32389,-33.5747,-37.556755,-281.03598,-75.17936,-20.526577,-47.010735,-139.9404,-99.40828,150.87057,-19.51606,169.4763,-57.446846,41.12724,76.81758,82.670784,164.46005,-56.307964,262.73785,-8.578889,145.68138,-10.165979,125.709465,-22.582281,74.359215,-26.95796,-137.69672,96.9994,17.632084,179.44124,-68.176155,26.31315,-53.134586,70.76649,-84.59901,-157.42413,14.6961,-41.07746,-185.39957,-170.56992,130.13042,-28.243914,-69.71753,-53.186264,-17.703661,56.963642,-175.7259,51.83206,-7.413715,54.34795,-105.65975,-2.8276227,-67.032745,-138.25246,17.488535,-85.71831,44.221264,-89.55037,170.74698,58.19149,78.26436,34.1903,126.00784,10.100217,74.74752,54.857002,-4.87699,46.97366,-25.186234,23.049986,-18.483597,-10.086333,-74.20181,-16.840603,-71.0172,65.999794,48.359554,117.677536,-21.628706,14.82512,43.81125,18.682959,11.471053,-0.30028743,-17.767582,-11.343487,-6.971845,40.60749,-34.490112,-44.348373,2.6282032,-45.13844,84.64785,-114.62544,46.297333,-27.458963,13.645452,-45.197838,16.699602,36.710796,-10.311637,17.001558,-37.45155,87.58821,-37.425533,64.05827,-12.612302,21.796436,-169.82399,53.70124,9.36005,-80.79983,-19.736664,-135.15544,-23.703249,-111.54705,-14.370449,-155.18762,29.353224,-70.223206,90.26518,-7.4668107,83.07582,138.28227,34.716316,118.06554,-19.440147,172.37967,-36.620533,99.18072,-50.856785,16.106426,-62.3547,-3.6845942,-36.321606,6.309961,50.06917,-80.369606,42.67194,-82.3798,37.283447,-94.52699,80.94675,-5.445172,-28.55053,15.220698,53.882095,49.39245,21.144888,56.69911,-30.007486,18.854067,6.846231,23.332767,52.130493,17.69143,-24.985956,12.067695,15.159337,-12.753183,-23.221695,-23.2013,-46.86162,-34.757153,-26.202051,38.348,-106.14557,85.29969,-10.881384,-7.8481574,9.8574705,-20.242947,11.073189,-132.48367,-66.83225,-120.24537,40.23025,-191.2887,4
40,4169.473,-835.286,848.69135,-535.9883,1001.3456,-66.09851,38.42609,228.8291,-318.89267,191.45499,-201.69,-67.20334,-143.16235,-45.51143,75.91802,-238.38483,22.840172,-31.817009,-306.2353,-13.66411,-96.9875,170.54489,-355.34244,66.06069,-270.64926,-54.180584,-164.98543,40.76929,-137.12283,33.282375,79.38723,-0.5994087,-64.00374,66.40677,-113.74825,52.514084,-55.588184,-46.232807,-113.72051,-23.731865,-54.93125,92.4574,-83.97441,56.404583,-180.89056,66.03833,-157.83028,36.869087,-373.96008,-37.88451,-343.2034,21.40292,-328.86255,17.096813,-161.05626,-243.12178,-5.7147517,-260.32736,235.49959,-195.43488,267.9974,-120.58723,168.26834,-105.56088,-26.12893,-130.2663,-373.21234,24.07563,-332.05713,90.845726,-501.64334,276.08395,-396.73242,220.47838,-262.27243,347.31967,-202.72751,311.76086,-175.65707,267.98752,-228.02895,109.14597,-205.94655,-9.126141,-35.00906,-52.3157,58.584557,-184.60313,209.71107,50.76586,73.53668,77.54135,156.1603,298.19244,-198.549,355.29745,-133.2807,329.0282,-176.01706,206.06294,-89.84973,17.129677,99.17771,-36.82381,168.50984,-37.029613,181.51137,54.541992,-6.5149283,77.732475,-56.93774,104.214645,-49.595184,151.01404,-24.605274,-21.646957,22.626602,69.383484,78.50804,-56.131817,56.404854,15.086762,171.88162,27.437056,125.63326,-45.739395,81.11018,-67.64612,86.367744,-34.987152,108.8879,74.47592,77.72567,68.35473,142.49783,32.006863,90.54847,48.90458,196.3277,-21.792063,29.79476,-180.0259,34.51504,-218.10834,85.96331,-266.87915,107.71198,-194.70161,112.89265,-99.63515,145.22581,-40.988117,30.052025,34.083176,-80.856186,39.429085,-128.34988,122.96578,-161.14714,39.60558,-133.2226,-28.377964,-59.82807,25.188238,64.57355,-26.872799,73.470024,116.356834,-85.47229,74.541016,-119.94093,78.777405,-214.19566,-1.8837498,-147.34254,-124.01344,-28.418037,-113.37454,28.186071,-133.25816,37.248154,-91.01284,65.689995,-114.42606,72.3313,-62.643288,81.77158,-150.84615,47.589077,-180.0453,152.46371,-84.434746,226.72379,-135.53778,134.92216,-129.01126,129.75786,-88.2507,59.722076,-12.255026,5.964793,-177.81966,80.77461,-142.04486,100.504585,-175.81818,119.51773,-78.263245,113.082695,0.5327334,48.580364,53.277534,-24.041279,67.43354,-65.43322,91.67528,-141.06013,29.473154,-40.301258,-1.9873856,58.634964,-9.645123,-54.290157,50.14857,23.853195,5
41,2737.8948,-220.93665,915.2184,-536.91656,1115.2551,-210.79744,646.67914,11.1585,-37.914616,298.7459,-98.35012,241.43416,-268.64822,256.064,-186.19588,101.20109,-90.939964,-123.58831,-7.7487707,-54.887653,-26.193062,-76.59475,-20.89358,9.950368,-21.944118,176.44585,-113.111534,95.96438,-77.63036,219.90956,-86.48589,144.61084,-93.0597,216.29735,-68.32868,122.23526,-180.83148,-17.611055,-107.71902,-0.6016056,-176.25606,-35.72124,-176.57704,31.298962,-142.82565,63.081,-245.03801,199.11934,-125.2167,229.94702,-97.59777,243.87636,-106.19928,179.7329,-68.695885,128.98529,-92.34908,133.19217,-44.144222,58.96022,-213.21114,-51.032642,-140.45097,99.04037,-17.049707,32.990616,-127.902435,-20.620901,-112.480835,-84.978096,-127.46656,-66.26475,-87.38828,-71.50058,-114.4491,-201.80734,-12.328029,-81.80497,-8.244281,-100.37484,-7.488169,-128.62994,14.909138,-134.19019,-79.01287,-183.8936,25.070007,-229.9428,6.3872204,-248.44864,95.51393,-295.28442,134.60602,-295.65768,231.49655,-180.48518,213.85123,-217.97435,195.91151,-65.61143,59.30166,-53.651806,-25.360489,-19.743446,-227.85934,-5.7970057,-183.71257,24.983437,-145.52382,70.9852,-101.16563,29.847145,-73.34046,-41.424007,22.368416,-69.63179,8.147837,-141.37175,-25.005358,-81.00534,77.928696,-19.095621,45.033825,37.070293,7.91653,16.217909,-88.466415,19.903107,-31.387577,145.75777,-133.41797,41.797287,-178.14848,74.14922,-202.57066,69.300026,-184.95529,24.042603,-105.231186,-40.694904,-103.32437,28.742477,32.846878,55.105232,32.14563,94.62374,14.6264515,178.4657,-36.644447,159.12575,-63.79391,155.51259,-68.80334,167.43947,-20.614044,67.18892,-22.098166,37.90668,89.92542,0.8240533,39.332504,-25.516771,98.41166,16.59134,8.732073,52.140366,-53.50063,75.65514,-102.16487,127.857544,-136.94162,157.89027,-72.6519,189.91142,-2.6219761,165.526,20.489143,101.58636,101.25225,34.126987,109.599815,-75.92709,124.401886,-131.64478,111.6757,-108.040474,169.02562,-102.76641,123.65638,-112.23364,148.39941,-41.38614,179.6578,3.7987804,140.3297,3.3645175,95.59471,19.013702,81.25988,-6.9978957,62.33384,-11.234913,124.062004,-59.195187,102.21253,-71.65929,107.84111,-54.623684,142.51917,-19.442596,80.82237,18.70502,28.024088,-38.34487,29.091684,3.9214149,-4.1205673,-6.5964026,13.840128,-5.685931,34.54115,26.537115,35.187416,21.724794,14.068467,5
